0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.244860000000000000e+05,1.060650000000000000e+05,9.797900000000000000e+04,1.005990000000000000e+05,8.108700000000000000e+04,8.279300000000000000e+04,3.563000000000000000e+03,3.385000000000000000e+03,4.074000000000000000e+03,2.592000000000000000e+03,2.696000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.067900000000000000e+04,4.512600000000000000e+04,3.780000000000000000e+04,5.145700000000000000e+04,5.046300000000000000e+04,4.175800000000000000e+04,2.033000000000000000e+03,1.900000000000000000e+03,5.145700000000000000e+04,0.000000000000000000e+00,1.642000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329090000000000000e+05,1.352100000000000000e+05,1.400560000000000000e+05,1.435840000000000000e+05,1.478320000000000000e+05,1.509530000000000000e+05,7.000000000000000000e+03,7.003000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,5.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.380360000000000000e+05,1.409220000000000000e+05,1.440720000000000000e+05,1.423810000000000000e+05,1.428070000000000000e+05,1.416350000000000000e+05,6.600000000000000000e+03,7.000000000000000000e+03,5.300000000000000000e+03,6.000000000000000000e+03,5.500000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.613100000000000000e+04,9.863500000000000000e+04,3.917700000000000000e+04,1.104530000000000000e+05,1.112300000000000000e+05,1.136700000000000000e+05,4.204000000000000000e+03,2.819000000000000000e+03,9.369400000000000000e+04,3.948000000000000000e+03,4.199000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.727200000000000000e+04,4.798400000000000000e+04,4.711300000000000000e+04,4.821800000000000000e+04,4.940800000000000000e+04,5.064800000000000000e+04,1.600000000000000000e+03,0.000000000000000000e+00,1.700000000000000000e+03,1.800000000000000000e+03,2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.859550000000000000e+05,1.815870000000000000e+05,1.860540000000000000e+05,1.884650000000000000e+05,1.927580000000000000e+05,1.964930000000000000e+05,0.000000000000000000e+00,9.000000000000000000e+03,7.000000000000000000e+03,7.500000000000000000e+03,7.100000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.231000000000000000e+03,7.497000000000000000e+03,9.355000000000000000e+03,9.594000000000000000e+03,8.535000000000000000e+03,8.713000000000000000e+03,1.142000000000000000e+03,2.000000000000000000e+03,7.580000000000000000e+02,0.000000000000000000e+00,3.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.980500000000000000e+04,1.990000000000000000e+04,3.900000000000000000e+02,3.900000000000000000e+02,0.000000000000000000e+00,7.800000000000000000e+02,1.000000000000000000e+03,3.900000000000000000e+02,3.900000000000000000e+02,0.000000000000000000e+00,7.800000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.473300000000000000e+04,3.746000000000000000e+04,3.655800000000000000e+04,3.794500000000000000e+04,3.878200000000000000e+04,3.958200000000000000e+04,3.600000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.035100000000000000e+04,1.665260000000000000e+05,8.351400000000000000e+04,7.238700000000000000e+04,6.726100000000000000e+04,6.867000000000000000e+04,4.000000000000000000e+03,2.890000000000000000e+03,3.118000000000000000e+03,3.000000000000000000e+03,2.493000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559800000000000000e+04,1.505500000000000000e+04,1.651100000000000000e+04,1.595300000000000000e+04,1.619000000000000000e+04,1.677700000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+03,0.000000000000000000e+00,8.000000000000000000e+02,1.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.899000000000000000e+03,4.675000000000000000e+03,5.685000000000000000e+03,6.490000000000000000e+03,6.837000000000000000e+03,6.435000000000000000e+03,0.000000000000000000e+00,1.095000000000000000e+03,9.000000000000000000e+02,5.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.948000000000000000e+03,5.716000000000000000e+03,7.132000000000000000e+03,8.477000000000000000e+03,8.292000000000000000e+03,9.861000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+03,1.500000000000000000e+03,0.000000000000000000e+00,1.604000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.684200000000000000e+04,2.354000000000000000e+04,1.698000000000000000e+04,1.690800000000000000e+04,1.732700000000000000e+04,1.789500000000000000e+04,2.500000000000000000e+03,2.010000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.714000000000000000e+03,5.285600000000000000e+04,1.191400000000000000e+04,1.450300000000000000e+04,1.340700000000000000e+04,5.283000000000000000e+04,5.336700000000000000e+04,1.197800000000000000e+04,1.457200000000000000e+04,1.341800000000000000e+04,4.212100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.367670000000000000e+05,2.367690000000000000e+05,2.387690000000000000e+05,2.356030000000000000e+05,2.333740000000000000e+05,2.308970000000000000e+05,8.622000000000000000e+03,8.922000000000000000e+03,8.519000000000000000e+03,8.499000000000000000e+03,8.418000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.610210000000000000e+05,2.655120000000000000e+05,2.694910000000000000e+05,2.239050000000000000e+05,2.265660000000000000e+05,2.268170000000000000e+05,1.000100000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,8.207000000000000000e+03,7.641000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.960000000000000000e+02,1.999000000000000000e+03,2.216000000000000000e+03,2.301000000000000000e+03,2.364000000000000000e+03,2.286000000000000000e+03,1.503000000000000000e+03,1.400000000000000000e+03,2.500000000000000000e+02,2.280000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.829000000000000000e+03,6.571000000000000000e+03,8.950000000000000000e+03,8.658000000000000000e+03,9.413000000000000000e+03,9.117000000000000000e+03,0.000000000000000000e+00,2.500000000000000000e+03,0.000000000000000000e+00,9.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732520000000000000e+05,1.130010000000000000e+05,7.427500000000000000e+04,4.772300000000000000e+04,6.746300000000000000e+04,3.675100000000000000e+04,1.006900000000000000e+04,1.271200000000000000e+04,1.000000000000000000e+04,2.000000000000000000e+04,1.675100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.362670000000000000e+05,2.390090000000000000e+05,1.933350000000000000e+05,1.949760000000000000e+05,1.971680000000000000e+05,1.969180000000000000e+05,9.000000000000000000e+03,7.500000000000000000e+03,7.000000000000000000e+03,6.622000000000000000e+03,1.715000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.799600000000000000e+04,1.910200000000000000e+04,1.911700000000000000e+04,1.966400000000000000e+04,1.000000000000000000e+04,4.060000000000000000e+03,2.100000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.100000000000000000e+03,4.060000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.561970000000000000e+05,1.026500000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.641500000000000000e+04,7.883600000000000000e+04,8.726500000000000000e+04,8.508400000000000000e+04,9.332300000000000000e+04,9.178300000000000000e+04,4.150000000000000000e+03,1.057500000000000000e+04,0.000000000000000000e+00,9.717000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169080000000000000e+05,1.071640000000000000e+05,1.108840000000000000e+05,1.117060000000000000e+05,1.139420000000000000e+05,1.166260000000000000e+05,4.000000000000000000e+03,5.500000000000000000e+03,4.145000000000000000e+03,4.186000000000000000e+03,4.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080160000000000000e+05,1.809590000000000000e+05,1.693620000000000000e+05,1.639570000000000000e+05,1.384090000000000000e+05,1.328640000000000000e+05,1.500000000000000000e+05,8.000000000000000000e+03,5.500000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.799400000000000000e+04,1.769500000000000000e+04,7.987000000000000000e+03,2.622000000000000000e+03,2.449000000000000000e+03,-3.310000000000000000e+02,3.327000000000000000e+03,4.400000000000000000e+01,2.629000000000000000e+03,2.457000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145000000000000000e+03,4.133000000000000000e+03,2.488000000000000000e+03,2.122200000000000000e+04,1.511500000000000000e+04,2.727900000000000000e+04,4.135000000000000000e+03,2.488000000000000000e+03,2.123800000000000000e+04,5.000000000000000000e+03,1.500000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.880000000000000000e+02,2.393000000000000000e+03,5.306000000000000000e+03,5.453000000000000000e+03,3.221000000000000000e+03,1.269000000000000000e+03,2.393000000000000000e+03,5.308000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.554800000000000000e+04,1.500900000000000000e+04,1.775200000000000000e+04,1.717200000000000000e+04,1.873200000000000000e+04,2.338900000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.041500000000000000e+04,1.826600000000000000e+04,1.892100000000000000e+04,1.929700000000000000e+04,1.892600000000000000e+04,1.771700000000000000e+04,1.264000000000000000e+03,1.249000000000000000e+03,6.250000000000000000e+02,7.000000000000000000e+02,1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.370100000000000000e+04,1.303400000000000000e+04,4.119000000000000000e+03,2.705000000000000000e+03,2.855000000000000000e+03,1.411000000000000000e+03,0.000000000000000000e+00,1.200000000000000000e+03,0.000000000000000000e+00,1.411000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.369630000000000000e+05,1.332930000000000000e+05,1.332070000000000000e+05,1.315780000000000000e+05,1.016120000000000000e+05,1.016500000000000000e+05,0.000000000000000000e+00,6.867000000000000000e+03,5.660000000000000000e+03,3.800000000000000000e+03,3.677000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.367400000000000000e+04,1.236730000000000000e+05,9.203600000000000000e+04,9.393500000000000000e+04,9.460700000000000000e+04,9.390300000000000000e+04,3.500000000000000000e+03,4.846000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.323300000000000000e+04,7.485300000000000000e+04,7.640800000000000000e+04,7.743500000000000000e+04,7.918700000000000000e+04,7.969600000000000000e+04,3.400000000000000000e+03,3.400000000000000000e+03,2.900000000000000000e+03,3.045000000000000000e+03,6.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,8.488000000000000000e+03,1.017900000000000000e+04,1.190100000000000000e+04,1.190100000000000000e+04,9.336000000000000000e+03,9.054000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.054000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.830100000000000000e+04,2.016100000000000000e+04,2.462100000000000000e+04,1.712500000000000000e+04,1.837800000000000000e+04,1.344000000000000000e+03,2.026000000000000000e+03,1.004000000000000000e+04,1.000000000000000000e+03,1.253000000000000000e+03,1.350000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.228300000000000000e+04,1.836100000000000000e+04,9.160000000000000000e+03,1.359600000000000000e+04,1.145700000000000000e+04,2.955000000000000000e+04,1.836100000000000000e+04,1.000000000000000000e+03,1.359600000000000000e+04,1.145700000000000000e+04,1.855000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.048500000000000000e+04,2.740000000000000000e+02,9.333000000000000000e+03,2.665600000000000000e+04,2.740000000000000000e+02,1.624000000000000000e+03,2.740000000000000000e+02,9.333000000000000000e+03,2.665600000000000000e+04,2.740000000000000000e+02,1.624000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.031000000000000000e+03,1.583000000000000000e+03,7.760000000000000000e+02,7.760000000000000000e+02,7.760000000000000000e+02,7.760000000000000000e+02,1.583000000000000000e+03,1.000000000000000000e+03,7.760000000000000000e+02,7.760000000000000000e+02,7.760000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.781200000000000000e+04,9.753800000000000000e+04,4.918700000000000000e+04,1.751800000000000000e+04,1.771000000000000000e+04,1.807900000000000000e+04,2.536000000000000000e+03,2.454000000000000000e+03,1.588000000000000000e+03,7.800000000000000000e+02,8.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.351000000000000000e+03,1.195300000000000000e+04,9.380000000000000000e+03,3.070000000000000000e+03,8.263000000000000000e+03,1.266300000000000000e+04,1.206900000000000000e+04,9.443000000000000000e+03,3.262000000000000000e+03,8.302000000000000000e+03,1.266800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.231000000000000000e+03,6.299000000000000000e+03,6.052000000000000000e+03,6.299000000000000000e+03,7.190000000000000000e+03,7.469000000000000000e+03,1.300000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+02,1.000000000000000000e+03,4.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.665000000000000000e+04,2.612700000000000000e+04,2.660800000000000000e+04,2.468900000000000000e+04,2.569900000000000000e+04,2.680900000000000000e+04,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,1.700000000000000000e+03,1.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,4.796300000000000000e+04,3.687100000000000000e+04,3.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.360000000000000000e+02,6.680000000000000000e+02,1.017000000000000000e+03,1.298000000000000000e+03,5.500000000000000000e+02,-2.860000000000000000e+02,6.680000000000000000e+02,1.200000000000000000e+03,1.300000000000000000e+03,9.640000000000000000e+02,1.698000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.865440000000000000e+05,1.883660000000000000e+05,1.736940000000000000e+05,1.634810000000000000e+05,1.282160000000000000e+05,1.132920000000000000e+05,8.102000000000000000e+03,7.798000000000000000e+03,1.224600000000000000e+04,5.268000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.828000000000000000e+03,2.835000000000000000e+03,5.270000000000000000e+03,5.040000000000000000e+03,5.304000000000000000e+03,5.777000000000000000e+03,1.200000000000000000e+03,2.500000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+02,5.580000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.153600000000000000e+04,3.408000000000000000e+03,8.220000000000000000e+03,2.287000000000000000e+03,1.096900000000000000e+04,5.395000000000000000e+03,3.419000000000000000e+03,8.283000000000000000e+03,2.287000000000000000e+03,1.096900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
