x,y
1.779185848657359736e-01,-4.192326101969487517e+00
5.674938765354540227e-01,9.851438530020789841e+00
8.800987957555130858e-01,1.147223985243271471e+01
5.624919906549245008e-01,9.096155702729294745e+00
7.687984945494888978e-01,3.339974256084854431e-02
3.918717240650682054e-02,5.666472783163875704e+00
8.860072481465913752e-01,9.019182677503469137e+00
9.670382927501384174e-01,5.248524863184034217e-02
5.368644512254504564e-01,9.001940176384939818e+00
5.699740559650545713e-01,9.465614705847992028e+00
3.400549244743488186e-01,7.418096874889885228e+00
7.658640372525480355e-01,8.164166116183483979e+00
2.044771856558081913e-01,5.166883065001830921e+00
2.102961397597435944e-01,-2.450511166274151442e+00
1.524086009412006781e-02,-5.045299752602800503e+00
8.864216438841552304e-01,1.399058780528390500e-01
2.221129954889830005e-01,5.844925395477263308e+00
9.893036413001321527e-01,1.624864191421846904e+00
6.013254226448072615e-01,-5.397242897922547300e-01
3.622237683163784805e-01,7.293530967069218995e+00
2.453832932092805397e-01,8.568532076620011040e+00
1.776004873021290731e-01,4.587089369345044965e+00
9.240380273285317969e-01,1.147834492357029212e+01
1.106333488070055937e-01,4.057884311353118889e+00
6.168080789240382167e-01,9.370861380163702847e+00
2.024321201330158138e-01,5.937566296894141615e+00
1.826456629920655272e-01,7.535837073565652133e+00
1.528020300660407615e-01,9.152532568427163895e+00
4.932477292510351052e-02,6.336329611948555041e+00
5.825947863435194662e-01,-4.128969061366136728e-01
9.490474827751638198e-01,8.967329725160116283e+00
6.860697865121634376e-02,7.219001100574759633e+00
4.794182521900082206e-01,-1.146064151305272727e+00
1.430533814671551829e-01,6.167730457295613533e+00
6.339609095390483784e-01,9.914483029845007067e+00
1.404297765229715056e-01,4.925616823167759506e+00
2.656201539516622745e-03,-3.376668022371668521e+00
7.859424034000421777e-01,1.117752601257852874e+01
3.255124292638629235e-01,7.085388569263329828e+00
9.466298079652996078e-01,-1.470004310641765954e-01
1.582840432335701486e-01,8.177015085381858839e+00
6.239500110237407027e-01,9.512298762789043849e+00
5.932043801405424421e-01,9.464530933688253711e+00
2.883750988723746689e-01,-3.596407929944951842e+00
4.254449959851319685e-01,8.508295931162635384e+00
6.820732253456556204e-01,1.073338409995949405e+01
9.020468588251758790e-01,3.886442658373789882e-01
8.008339700379374371e-02,-3.155985397289786221e+00
9.177847078161328609e-01,8.602472992249975192e+00
8.011077767486149970e-01,1.462467519989461895e+00
5.236665300423483105e-01,8.121389165982082048e+00
3.176048987020050340e-01,-2.943427888687784932e+00
6.491448106158711484e-01,8.886064735824625416e+00
7.508611386284469447e-01,9.622764483097427046e+00
7.684839995907458698e-01,-9.127872958109648494e-01
8.273725620420450122e-01,1.042841558310869665e+01
4.883369667928976199e-01,-2.843509630096073160e+00
1.820010743944565634e-01,5.730916018462669292e+00
8.379662271166816723e-01,2.450534670941948434e-01
7.299230199390506213e-01,1.013821893324249501e+01
5.070018422457371887e-01,-1.974902545744789073e+00
1.887206756216053272e-01,6.699789139281202566e+00
8.190526859944036175e-03,4.330212247635952139e+00
2.665209197384762474e-01,7.562003872545643546e+00
3.168824333778331725e-01,9.852732477352647678e+00
6.491811236008149244e-02,8.420703463218865537e+00
5.315796679788795664e-01,7.230631449676734768e+00
8.940866644100035066e-01,9.576031250702726538e+00
6.719605394078808080e-01,-1.318330045209167523e+00
4.916952691746164783e-01,4.966505696807188563e-01
6.390846539502675894e-01,8.748975852988392532e+00
2.193469623630872611e-01,7.237447058972056979e+00
7.538456200778356209e-01,1.063424652243642932e+01
2.409374683511579240e-01,6.559527831536609455e+00
2.919898842292818486e-01,8.883492478807772486e+00
3.013082290474640157e-01,7.292104067756866037e+00
5.220390333498148294e-01,-2.460961377308695575e+00
2.180192500176559856e-01,-4.100562162780076569e+00
3.017185995418031341e-01,5.722354212918517646e+00
7.986878857788733965e-01,1.047102301477517372e+01
8.180891477836428338e-01,-4.513675828718781702e-01
3.299248178408711318e-01,-8.671901471003757855e-01
7.177512237463715694e-01,-1.832643817361103267e+00
6.224954444302961409e-01,-1.526232934561922328e+00
1.398615640289027073e-01,-2.658631617052470197e+00
3.097132904794911434e-01,6.795348519250833164e+00
6.806846060836436729e-01,8.457069051527252412e+00
2.339816221172491550e-01,-2.538753533584638955e+00
4.706142417452339188e-01,-5.968236226780838649e-01
5.944781113100650050e-02,5.258383056657173427e+00
6.351202461210533334e-01,8.300080179818001724e+00
7.069627465930767851e-01,7.629979267322807068e+00
5.945752178614482908e-01,9.533812693069078747e+00
6.480022117218493527e-01,-1.028903477066715588e+00
6.343946587774395018e-01,3.583891567150661039e-01
7.794547492957536461e-01,1.015489668329144735e+01
2.418452179271923796e-02,6.594474702069541117e+00
8.532801691497784446e-01,7.990847092417361353e-01
3.356194273805268580e-02,5.975797507626501748e+00
5.079446985042944673e-01,-9.097392248597189202e-01
7.523033605576702199e-01,9.635018423182366121e+00
2.921732986726213177e-01,8.518275359653078027e+00
1.369958035435956401e-01,7.657559816410621778e+00
9.841999053960310828e-01,1.203961338082952537e+01
9.524384945722301765e-01,1.098880422417769509e+01
2.207947092611352025e-01,9.082653537321565551e+00
8.880868180590222316e-01,1.038767937217583892e+01
6.160152609167953708e-01,-1.347049926181393076e+00
6.811746286252875482e-01,1.067187418943898436e+01
6.459739012675267400e-01,8.608763339839427431e+00
9.246237836864374948e-01,1.021541575200338059e+01
3.452007280404325584e-01,6.044430959118704649e+00
2.803088917156487669e-01,7.668997347661004937e+00
6.895562720570936888e-01,-1.065515345712623407e+00
4.651609901935163105e-01,6.668221066835929633e+00
7.110565396350575496e-01,-9.802920804245829345e-02
1.888721289331299902e-01,6.138403381771700751e+00
2.874904758851516418e-01,-1.180843619254390742e+00
9.174109516987555279e-01,1.022703237561362499e+01
5.470147780150267369e-01,9.831760381109369007e-01
6.240213430348230395e-01,-2.314212886167211991e+00
3.645067908303223359e-01,9.139495593663932382e+00
2.129752131238481505e-01,6.105933665877128824e+00
8.083683160252118638e-01,1.021976809368271688e+01
9.851319612345049714e-01,-5.693897692539513500e-01
2.528642846488592388e-01,-3.280009034486043085e+00
8.164489410262436575e-01,1.005491349270710089e+01
1.871690767948863687e-02,5.212654836966770233e+00
7.204300655944329002e-02,-3.831383133095439320e+00
1.476788614084357798e-01,5.331835995700266118e+00
2.333607318502773920e-01,-2.481447804588886807e+00
5.011218616843625684e-01,-1.896989412514633155e+00
9.368930099700562009e-01,4.107706950305320959e-01
7.158777398652396151e-01,8.639182289802176840e+00
1.367043140321545502e-01,8.636244044850410972e+00
8.248734326607820577e-02,6.401020216299817989e+00
5.114073550092601561e-01,-2.388896252058255953e+00
8.943660757008353723e-01,1.474465624538825459e+00
7.226872611506551802e-01,9.250854151765455669e+00
8.929060875863943370e-01,1.073797858895436264e+01
5.579154236048800009e-01,7.646498451062406332e+00
1.738605011368060671e-01,6.811086568021185172e+00
6.124053448926394250e-01,9.444191666683760644e+00
4.725255703660239393e-01,-1.607792285058696979e+00
1.943224390260762657e-01,8.023060043826495402e+00
3.501975636394250024e-01,-2.891132475871475815e+00
2.800368786353382156e-01,5.677399491091477124e+00
7.451448872427085535e-01,8.203511880033698134e-02
8.447290067078828679e-01,9.820670933769156008e+00
1.310698158062835184e-01,-3.154713261366399291e+00
1.518821003121929580e-01,-4.779210443334068970e+00
2.401746097962239590e-01,-3.662994422755888824e+00
5.554574677605508271e-01,8.044091077517681043e+00
2.403338204582277093e-01,5.131395314678663055e+00
6.738096414598313544e-01,-2.683100587349417587e+00
5.618640897913995680e-01,7.288637086367501183e+00
4.989603941807505549e-01,-1.514570520770067041e+00
3.547020807684697630e-01,8.473778010889706280e+00
4.272605402843778766e-01,7.503471439751058902e+00
7.422609969963611665e-02,7.648704654551378823e+00
5.236783100180166795e-01,7.968810536184948390e+00
7.075802624048408429e-01,8.736981086833939258e+00
5.676573756379327262e-01,9.797088920076491902e+00
1.672724893362353971e-01,3.931794410569311893e+00
2.635463104586602823e-01,7.970705225479779443e+00
1.551301585012498929e-02,8.026622526158909920e+00
6.911439228324681716e-01,8.575216107500793328e+00
4.776293612116767617e-01,-1.570564321687182296e+00
7.492467537576957826e-01,1.001075447978564270e+01
5.779465121890445811e-01,1.050457964539987898e+01
6.011911874023713187e-01,9.745249310896451078e+00
1.541851841464055850e-01,7.429023336421677115e+00
3.522320846371893577e-01,7.256559797726782612e+00
8.399462408924878165e-01,-1.692864218631351392e-01
6.739001059323328491e-01,8.050993721629666311e+00
3.439437847089905631e-01,7.602824149948832044e+00
8.471571144491215621e-01,2.189525754302099614e-01
7.665353981825795415e-02,6.341392628006783383e+00
9.936866253660022741e-01,1.189795095031174554e+01
5.688152967249726633e-02,-4.518192077652702920e+00
1.497485581610384919e-01,-3.297649929512609379e+00
5.901802393300620286e-01,-2.587277833782210656e+00
4.070272155027822025e-01,-6.230369865224223425e-01
6.422686674218236469e-01,8.894173946234907646e+00
3.922618633772588792e-01,7.128638720178374300e+00
8.038747495865128379e-01,1.082463760499353356e+01
4.976874752957008985e-01,9.314913874234315827e+00
2.718190331165363238e-01,6.675208592744400704e+00
2.004718469283449656e-01,-9.680580967665286529e-01
3.541671142116771254e-01,7.696967716136891902e+00
6.478686906672959100e-02,5.818205971409046384e+00
9.892385990868929335e-01,1.165292419260969581e+01
2.161241443737732526e-01,7.266746866501620161e+00
1.239276506229560759e-01,-3.083394202988606114e+00
6.453341765602584879e-01,1.133416447001166993e+01
7.534474819441604465e-01,8.737153741837083487e+00
1.377837797523508989e-01,-2.322477120609997225e+00
3.580412534526589141e-02,6.749787511664283812e+00
1.687546905186401158e-01,-3.828198453345898145e+00
7.709215170415117946e-02,8.656753480411859769e+00
4.765523669359729153e-01,8.699574441263541402e+00
1.350646659290027918e-01,6.019255602167408625e+00
7.011529133383759271e-01,9.141095077678766501e+00
5.880290687296472196e-01,9.402915067153935880e+00
2.417193183712122995e-01,8.505253424753808744e+00
8.689506306431088456e-01,1.155271358249052582e+00
4.030517237485859994e-01,8.313083639253168400e+00
1.233740811951826721e-01,5.698297448781499241e+00
4.318965676761221673e-02,4.765558246364449246e+00
1.994691798236036817e-01,7.303127442155201265e+00
9.618787137540585341e-02,7.103117217185302756e+00
7.384731921037931412e-01,1.035404899097616926e+01
3.244532719912063268e-01,8.794980653956248062e+00
8.034705652649508645e-01,1.200183176435904642e+01
2.250819072809393528e-01,-2.968755826092375649e+00
5.656984321845637265e-01,9.946829475781967744e+00
9.015261644886057857e-01,9.992600814073956172e+00
6.977333691474584265e-01,-8.486802461412246146e-01
7.337796339550253233e-01,9.451240045398433764e+00
3.077843227526870784e-01,6.667295648122689045e+00
6.729974031695450387e-01,1.011408216301798824e+01
4.960490678596494174e-01,7.993710532127555446e+00
2.395358189298925078e-01,7.612561881707564204e+00
2.296736472850429145e-01,6.241005056479874469e+00
6.316947606826254225e-01,-7.365222350014839492e-01
8.776643639337002867e-01,1.152484480494687524e+01
2.909108979655986582e-01,9.897161394211670071e+00
6.672591515346129043e-01,7.516669348588060018e+00
9.720844215756907492e-02,-3.490802869206080850e+00
3.688779657383221000e-01,6.360842590292902443e+00
5.751350567902940858e-01,8.594125634514435674e+00
6.586981985529020145e-01,8.229430463780671445e+00
3.401485044401252322e-01,-3.256667695781412686e+00
1.006214324866974152e-01,5.911409998500213980e+00
4.526869718811726839e-01,7.437083208770184584e+00
8.634303085015522239e-01,1.083391280495943754e+01
5.835910293122160697e-01,-3.339072411199812684e-01
8.388314075260673297e-01,9.192513020367368171e+00
5.920497263032672430e-01,-2.812348363370285043e-01
7.083870508463938620e-01,1.001277726542800295e+01
1.854818197068389685e-01,-3.330060346755411516e+00
1.469489523021770827e-01,-3.808598959976695397e+00
7.909274830867329964e-02,-3.772089570466301112e+00
1.303470620137900937e-01,7.250832006060115908e+00
7.812410089569622462e-01,9.723957006030586214e+00
1.791173243336575682e-01,7.581676809671463957e+00
6.430100053601096599e-01,9.311087661141865368e+00
8.496673583801936935e-01,2.265240685659142272e-01
1.319506415979261327e-01,7.688806412128700529e+00
8.053208194117639218e-01,1.028912849755661441e+01
6.770134312618225625e-02,4.674282456914237827e+00
5.189117267136020839e-01,7.678008888737980264e+00
5.182946810129039905e-01,8.717977259739791762e+00
4.654212092028828796e-01,1.057069218655521503e+01
3.654466601589182462e-01,6.495918862362529467e+00
5.028986072561805187e-01,8.088762400103721717e+00
2.774456470212225412e-01,-6.157849443655511124e+00
7.072352411019406926e-01,-1.396892530006978994e+00
1.142352726173468946e-01,-3.260184013960345517e+00
2.252617504486610356e-01,-4.344402901656508220e+00
4.367650819052890654e-01,7.204223505280197060e+00
7.866112865697800771e-01,1.055290674510730220e+01
9.371588102289221123e-01,9.464759351763150974e+00
1.852566047138134442e-01,7.634494598096781104e+00
7.122031436862706899e-01,-6.129378567259280430e-01
5.899894122043281008e-01,-1.212511827106071305e+00
3.804619806023623596e-02,-4.775782375608408792e+00
2.168327096347733018e-02,-5.663514899655869073e+00
6.218865131241987365e-01,9.066858340600852273e+00
2.836375517821105863e-01,-2.417585793642832215e+00
8.532351499408438178e-01,1.016431365583701485e+01
2.246567813696186411e-01,7.710278022664302178e+00
8.905111270463696993e-01,9.851640761224315312e+00
1.723291908664543737e-01,-3.432295696587981837e+00
2.314794820560437394e-01,-3.905853259696706825e+00
9.780354618616473594e-01,1.089027364739186510e+01
5.629493450367885066e-01,8.790587003802432520e-01
5.614388025541814375e-01,-2.868626411848023139e-01
6.864012344963631440e-01,9.406810492381858069e+00
4.050942479191254053e-01,7.991041525727107242e+00
3.245316596303832180e-01,6.464786266077937604e+00
3.051952723659087097e-01,6.509586199878512502e+00
4.015168928078793886e-02,4.974842809386291975e+00
3.556862768078128401e-02,-4.007210958731525885e+00
2.675936331400328161e-01,-5.459073533991527505e-01
4.388249847244645174e-01,-1.570086724626537755e+00
4.300171218587900412e-01,-1.814268494622139904e+00
2.573416966854880084e-01,6.491175163205251231e+00
1.116583099761462305e-01,6.844542512001462242e+00
8.083669954549997927e-01,1.172329884524137178e+01
4.936812673147720210e-01,9.225124639187093578e+00
8.757102052387281121e-01,-4.282222618405659986e-01
7.167300140897456817e-01,9.524716603413430960e+00
4.590399927823451964e-01,8.695450284501720972e+00
2.754414447539133004e-02,7.265833833072665726e+00
1.032708777668054356e-01,-3.201256770869741253e+00
2.676338578448345107e-02,8.191883757837890911e+00
9.560549245252584205e-01,1.124198060736340565e+01
1.647308540568849233e-01,-4.072963062025796610e+00
2.653609377966666960e-01,5.455790073739610335e+00
6.090950740049724255e-01,6.591116483232334566e+00
7.098198161500204328e-01,1.030137052745530291e+01
2.508158421334250043e-02,-2.338795777277603349e+00
4.637589757092727138e-01,-1.596361022796465523e+00
6.295541848234569304e-01,9.294963615284636660e+00
4.794219499841756438e-02,6.623883409290811208e+00
2.502264253357862067e-01,8.166414037296842565e+00
5.719563136698219141e-01,-2.051932809775290689e+00
3.955756035729479647e-01,8.481948916450875231e+00
1.696747307999033616e-01,7.396811364589883198e+00
4.785737958168785333e-01,8.239974281217643082e+00
7.285626993990513833e-01,1.013157274847561595e+01
9.283610708907545916e-01,1.663522623328754335e+00
2.726939536795678354e-01,9.718268421881756325e+00
8.656139926086111602e-01,1.059423197646200165e+01
8.282256031214330072e-01,3.288469615632987342e-01
2.243648266041511352e-01,6.338585417247756482e+00
7.922831050175104250e-01,1.040204676977204912e+01
9.530804457436492516e-02,-3.424365075836133254e+00
6.334327387619693717e-01,8.344715760352414691e+00
7.463343752716505852e-01,1.046185042714341762e+01
2.784319450349618252e-01,7.794805252196310263e+00
4.956765695717332276e-01,8.752198630890557496e+00
4.762899077886281196e-01,-1.889850070487116618e+00
9.904906322912739869e-01,1.412706573176583547e+01
9.220101652521759394e-01,1.119188821851177451e+01
5.070185486114121565e-01,9.205698714366096880e+00
4.840583566915179770e-01,-1.710416063725792135e+00
5.110525618179854179e-01,7.021289141120696797e+00
8.676537923195645208e-01,1.165796661906150611e+00
3.072897866564389124e-01,7.700162919618532165e+00
5.926859661392516188e-01,-1.250430859780271575e-01
6.312198833558547717e-01,7.844350155204963926e+00
7.511975099924304011e-01,8.927271749154918723e+00
5.946545867694528198e-01,-1.592829100961823841e+00
4.803652241751127372e-01,-1.635431591172963550e+00
6.155041642743727115e-01,9.075471270846181326e+00
3.657348402332137871e-01,7.205038011533175357e+00
3.216257327482018313e-01,7.198365702741936545e+00
3.038646476742471458e-01,-5.031421133234408316e+00
7.953425214953683264e-01,9.360192253823894859e+00
5.164185104319085617e-02,6.590653410298664028e+00
3.894867121108341879e-01,1.052662875081107074e+01
8.759345358033446827e-01,2.599171968541317934e+00
2.730443777315999521e-01,7.087056131790325786e+00
6.985185051891221741e-01,8.791745091867557704e+00
5.378020041895126280e-01,-1.462496516361669663e+00
8.980633670761054566e-01,1.156256017480938425e+01
8.525639208296001970e-01,1.083708007848235511e+01
6.595789373554250545e-01,-4.151102306010754361e-01
8.943468020746038194e-01,9.605343573537346913e+00
3.686638110130696644e-01,7.355532616126344791e+00
3.320163506227025163e-02,-4.907949871349387649e+00
6.073752700676565697e-01,-1.623997928617368913e-01
7.417753251522337665e-01,8.975475074720343116e+00
8.007153489046595629e-01,6.124667988508791794e-01
4.626827153991273089e-01,-2.258042213400276665e+00
8.139899223532134354e-01,-1.397477265172824445e+00
4.955081892728565585e-01,-2.496835580875997440e+00
3.186650999697635545e-01,-2.008531073255933386e+00
9.888166955545740766e-02,-4.205959048176562298e+00
2.323115249569437379e-01,7.022597394619074507e+00
9.626507554290414381e-01,1.095345245646441512e+01
6.715943364127571202e-01,9.287035464051417222e+00
6.754840093177620908e-01,9.631474791615325159e+00
5.102818674858753401e-01,8.784933529910027517e+00
5.150530333299307983e-01,8.524731207708734715e+00
4.070753891090198584e-01,-5.832961791988225286e+00
1.798711861694983760e-01,6.676594734607055770e+00
7.314405590329388085e-01,-2.705666119301050720e+00
2.745878579532967656e-02,4.879757498546446470e+00
3.564542807117235812e-01,-3.115288583529397304e+00
2.021724738893129203e-01,6.342091043580014187e+00
2.504240521335846514e-01,7.308923404731748619e+00
8.316726320824479046e-01,4.003788476869019064e-02
5.241034767426977492e-01,-1.286011734900553094e+00
8.632364951665366659e-01,9.782537102302416798e+00
6.859924913599724228e-02,5.761812740994742832e+00
1.859823509314684209e-01,6.967456925672458112e+00
6.956037332438855803e-01,9.350032321262780499e+00
8.078787179907875871e-01,9.070563688940561420e+00
3.709639344113024872e-01,8.048885019998985868e+00
8.044042308625108939e-01,-6.856324402357749648e-01
5.233974918195616333e-02,-4.712318746916461798e+00
9.597171801995222351e-01,8.952279198528263038e+00
8.856863075167311639e-01,1.111170835744944618e+01
5.152270607051507856e-01,7.681661932886287403e+00
5.225537511862761164e-01,9.270416471761818045e+00
4.340946788999981987e-01,7.338786122132208156e+00
4.267980734014462652e-01,7.697987498568199527e+00
9.490370088297869211e-01,1.173531058463316512e+01
7.515096920575388140e-01,8.452388841883049508e+00
2.308072233656084382e-01,6.664243101340617592e+00
4.073294518184331636e-01,9.312041442801099578e+00
3.720327176479309994e-01,8.329734985328345331e+00
9.972248394934891680e-01,1.198836662134318409e+01
9.939004943343117127e-01,6.303919511613225168e-01
4.119659086398002046e-01,-1.661256677695687856e+00
7.589056821335574687e-01,1.054483382269654967e+01
9.052802561585988617e-01,-2.549835755015923411e-01
6.964613309424632082e-01,-3.750255739799452925e-01
4.462048064044124018e-01,8.365491940113034985e+00
7.214707584509427729e-01,9.650240862532033503e+00
8.238114330479456848e-01,-5.917553003459339322e-01
3.128347751804635424e-01,-2.880795800735205692e+00
3.643366925900296538e-01,-2.190077211294282566e+00
1.259015570554300467e-02,5.675646280622903106e+00
3.264078866677915247e-01,-3.432320832608968253e+00
2.503858175517656992e-01,7.576494682325618513e+00
6.680558809938608178e-02,6.314146443701098121e+00
4.939521096009447110e-01,9.438066373933706288e+00
2.213165321580864431e-01,-1.774740370326868710e+00
8.718092821571571394e-01,2.347123773713626349e-01
3.112982351595668939e-01,7.373091637830368583e+00
8.842221534228398294e-01,1.066101939027688594e+01
6.541243640058475028e-01,-2.146721764829686130e+00
2.545434962167920645e-01,7.320820378524921956e+00
8.353537203247861642e-01,-1.063608676024065502e+00
7.030442801047358525e-01,9.511801534438983907e+00
9.593810620341158835e-02,7.088998916397587280e+00
2.242793627108129462e-01,7.539637718771514230e+00
5.100638853890383517e-01,7.511941704177090173e+00
5.800904524026004871e-01,7.468244365301170973e+00
3.625184168968729193e-01,9.748818219116582640e+00
7.850295393163166935e-01,9.084265459375007623e+00
7.646906073558963346e-01,1.076500303958427907e+01
2.974292257453484689e-01,-7.139178355080844085e-02
